source label,source,target label,target,weight
"Jewett, William Kennon",76,"Huntington, Collis P.",67,2
"King, David H., Jr.",77,"Huntington, Collis P.",67,1
"Lambert, Catholina",78,"Huntington, Collis P.",67,1
"Lawrence, Cyrus I.",79,"Huntington, Collis P.",67,1
"Layton, Frederick",81,"Huntington, Collis P.",67,1
"Lehman, Arthur",82,"Huntington, Collis P.",67,3
"Leighton, George E.",83,"Huntington, Collis P.",67,2
"Lewisohn, Adolph",84,"Huntington, Collis P.",67,1
"Mansfield, Burton",85,"Huntington, Collis P.",67,1
"Mather, Samuel",86,"Huntington, Collis P.",67,1
"McAlpin, David H.",87,"Huntington, Collis P.",67,1
"McGarrah, G. W.",88,"Huntington, Collis P.",67,1
"Mellon, Andrew W.",89,"Huntington, Collis P.",67,2
"Merriam, William Rush",90,"Huntington, Collis P.",67,1
"Milbank, Jeremiah",91,"Huntington, Collis P.",67,3
"Milliken, Seth Mellen",92,"Huntington, Collis P.",67,2
"Mills, Darius Ogden",93,"Huntington, Collis P.",67,1
"Moore, William Henry",94,"Huntington, Collis P.",67,2
"Morgan, J. Pierpont",95,"Huntington, Collis P.",67,2
"Morgan, J. Pierpont, Jr.",96,"Huntington, Collis P.",67,2
"Nickerson, Samuel M.",97,"Huntington, Collis P.",67,1
"Obrig, Adolf",98,"Huntington, Collis P.",67,1
"Oliver, George Tener",99,"Huntington, Collis P.",67,1
"Oliver, Henry W.",100,"Huntington, Collis P.",67,2
"Peavey, Frank Hutchinson",101,"Huntington, Collis P.",67,2
"Peters, Samuel T.",103,"Huntington, Collis P.",67,1
"Raynor, James A.",104,"Huntington, Collis P.",67,1
"Ream, Norman B.",105,"Huntington, Collis P.",67,3
"Reid, Daniel G.",106,"Huntington, Collis P.",67,2
"Reisinger, Hugo",107,"Huntington, Collis P.",67,1
"Riker, John Lawrence",108,"Huntington, Collis P.",67,2
"Roberts, Marshall O.",109,"Huntington, Collis P.",67,1
"Rockefeller, William Avery Jr.",110,"Huntington, Collis P.",67,3
"Roebling, Ferdinand W.",111,"Huntington, Collis P.",67,2
"Roloson, Robert W.",112,"Huntington, Collis P.",67,2
"Ruppert, Jacob",113,"Huntington, Collis P.",67,1
"Ryerson, Martin A.",114,"Huntington, Collis P.",67,2
"Sabin, Charles H.",115,"Huntington, Collis P.",67,1
"Salter, Thomas P.",116,"Huntington, Collis P.",67,1
"Schiff, Jacob Henry",117,"Huntington, Collis P.",67,1
"Schwab, Charles M.",118,"Huntington, Collis P.",67,1
"Seligman, Henry",119,"Huntington, Collis P.",67,2
"Sloane, William Douglas",122,"Huntington, Collis P.",67,3
"Smith, Charles Stewart",123,"Huntington, Collis P.",67,2
"Smith, Theodore E.",124,"Huntington, Collis P.",67,1
"Spaulding, William S.",125,"Huntington, Collis P.",67,2
"Spoor, John A.",126,"Huntington, Collis P.",67,1
"Stanford, Leland",127,"Huntington, Collis P.",67,2
"Stern, Louis",128,"Huntington, Collis P.",67,2
"Stewart, Lispenard",129,"Huntington, Collis P.",67,1
"Tenney, Charles Henry",131,"Huntington, Collis P.",67,1
"Terry, John T.",132,"Huntington, Collis P.",67,1
"Thomas, Seth Edward",133,"Huntington, Collis P.",67,1
"Thorne, Samuel P.",134,"Huntington, Collis P.",67,1
"Tuckerman, Lucius",136,"Huntington, Collis P.",67,1
"Valentine, Lawson",137,"Huntington, Collis P.",67,1
"Valentine, P.A.",138,"Huntington, Collis P.",67,3
"Vanderbilt, Cornelius II",139,"Huntington, Collis P.",67,1
"Vanderbilt, William Kissam",140,"Huntington, Collis P.",67,1
"Walker, E. Chandler",141,"Huntington, Collis P.",67,3
"Walters, Henry",142,"Huntington, Collis P.",67,1
"Ward, Leslie Dodd",143,"Huntington, Collis P.",67,2
"Warren, John Hobart",144,"Huntington, Collis P.",67,2
"White, George Robert",145,"Huntington, Collis P.",67,1
"Widener, Peter A.B.",146,"Huntington, Collis P.",67,2
"Willets, Howard",173,"Huntington, Collis P.",67,1
"Woolworth, Frank Winfield",147,"Huntington, Collis P.",67,2
"Adams, Edward D.",148,"Huntington, Henry Edwards",68,3
"Aitken, John W.",1,"Huntington, Henry Edwards",68,1
"Alger, Russel Alexander",2,"Huntington, Henry Edwards",68,2
"Allen, George L.",3,"Huntington, Henry Edwards",68,1
"Allis, Charles",4,"Huntington, Henry Edwards",68,1
"Ames, Frederick Lothrop",5,"Huntington, Henry Edwards",68,2
"Ames, Oliver",6,"Huntington, Henry Edwards",68,2
"Baker, George F.",8,"Huntington, Henry Edwards",68,3
"Bakewell, Allen Campbell",9,"Huntington, Henry Edwards",68,1
"Barger, Samuel F.",10,"Huntington, Henry Edwards",68,2
"Berwind, Edward Julius",12,"Huntington, Henry Edwards",68,3
"Bishop, Heber R.",13,"Huntington, Henry Edwards",68,2
"Bixby, William K.",14,"Huntington, Henry Edwards",68,3
"Blumenthal, George",15,"Huntington, Henry Edwards",68,2
"Borden, Matthew Challoner Durfee",16,"Huntington, Henry Edwards",68,1
"Bostwick, Jabez A.",17,"Huntington, Henry Edwards",68,1
"Brookfield, William",18,"Huntington, Henry Edwards",68,1
"Burrage, Albert C.",19,"Huntington, Henry Edwards",68,2
"Butler, Theron R.",20,"Huntington, Henry Edwards",68,2
"Carstairs, John Haseltine",149,"Huntington, Henry Edwards",68,1
"Catlin, Daniel",21,"Huntington, Henry Edwards",68,1
"Clark, William (Newark)",23,"Huntington, Henry Edwards",68,1
"Clark, William Andrews",24,"Huntington, Henry Edwards",68,1
"Clarke, Thomas B.",25,"Huntington, Henry Edwards",68,1
"Clyde, William P.",27,"Huntington, Henry Edwards",68,3
"Cochran, Thomas",28,"Huntington, Henry Edwards",68,3
"Coffin, Charles Albert",29,"Huntington, Henry Edwards",68,2
"Comstock, William C.",30,"Huntington, Henry Edwards",68,1
"Crocker, Charles",33,"Huntington, Henry Edwards",68,1
"Curtis, George N.",34,"Huntington, Henry Edwards",68,1
"Curtis, William John",35,"Huntington, Henry Edwards",68,3
"De Lima, David A.",37,"Huntington, Henry Edwards",68,2
"Deering, Charles",38,"Huntington, Henry Edwards",68,1
"Ellsworth, James W.",39,"Huntington, Henry Edwards",68,1
"Fahnestock, Harris Charles",40,"Huntington, Henry Edwards",68,3
"Field, Marshall",150,"Huntington, Henry Edwards",68,1
"Fiske, Josiah M.",41,"Huntington, Henry Edwards",68,1
"Flagler, Henry Morrison",42,"Huntington, Henry Edwards",68,2
"Fletcher, Isaac D.",43,"Huntington, Henry Edwards",68,2
"Flower, Frederick, S.",44,"Huntington, Henry Edwards",68,3
"Foos, Lamar",45,"Huntington, Henry Edwards",68,1
"Frick, Henry Clay (NY)",46,"Huntington, Henry Edwards",68,1
"Gardiner, George Schuyler",47,"Huntington, Henry Edwards",68,1
"Gary, Elbert H.",48,"Huntington, Henry Edwards",68,2
"Gould, Frank Jay",49,"Huntington, Henry Edwards",68,2
"Gould, George Jay I",50,"Huntington, Henry Edwards",68,1
"Graham, Malcolm",51,"Huntington, Henry Edwards",68,1
"Harding, J. Horace",52,"Huntington, Henry Edwards",68,3
"Harkness, Charles W.",53,"Huntington, Henry Edwards",68,1
"Harkness, Edward",54,"Huntington, Henry Edwards",68,1
"Harrison, Hugh H.",55,"Huntington, Henry Edwards",68,3
"Hartley, Marcellus",56,"Huntington, Henry Edwards",68,1
"Healy, Aaron Augustus",57,"Huntington, Henry Edwards",68,1
"Hearn, George A.",151,"Huntington, Henry Edwards",68,1
"Hill, James N.",59,"Huntington, Henry Edwards",68,2
"Hine, Francis L.",60,"Huntington, Henry Edwards",68,1
"Hoagland, Joseph Christoffel",61,"Huntington, Henry Edwards",68,1
"Holmes, John Grier",62,"Huntington, Henry Edwards",68,1
"Hoyt, Charles Albert",65,"Huntington, Henry Edwards",68,1
"Humphreys, Dr. Alexander C.",66,"Huntington, Henry Edwards",68,1
"Huntington, Collis P.",67,"Huntington, Henry Edwards",68,4
"Hutchinson, William J.",69,"Huntington, Henry Edwards",68,1
"Hyde, Clarence M.",70,"Huntington, Henry Edwards",68,1
"Hyde, Henry Baldwin",71,"Huntington, Henry Edwards",68,1
"Ives, Brayton C.",72,"Huntington, Henry Edwards",68,3
"Jackson, Edwin E.",73,"Huntington, Henry Edwards",68,2
"Jennings, Frederick Beach",74,"Huntington, Henry Edwards",68,3
"Jennings, Walter",75,"Huntington, Henry Edwards",68,1
"Jewett, William Kennon",76,"Huntington, Henry Edwards",68,2
"King, David H., Jr.",77,"Huntington, Henry Edwards",68,1
"Lambert, Catholina",78,"Huntington, Henry Edwards",68,1
"Lawrence, Cyrus I.",79,"Huntington, Henry Edwards",68,1
"Layton, Frederick",81,"Huntington, Henry Edwards",68,1
"Lehman, Arthur",82,"Huntington, Henry Edwards",68,4
"Leighton, George E.",83,"Huntington, Henry Edwards",68,2
"Lewisohn, Adolph",84,"Huntington, Henry Edwards",68,1
"Mansfield, Burton",85,"Huntington, Henry Edwards",68,2
"Mather, Samuel",86,"Huntington, Henry Edwards",68,1
"McAlpin, David H.",87,"Huntington, Henry Edwards",68,1
"McGarrah, G. W.",88,"Huntington, Henry Edwards",68,1
"Mellon, Andrew W.",89,"Huntington, Henry Edwards",68,2
"Merriam, William Rush",90,"Huntington, Henry Edwards",68,1
"Milbank, Jeremiah",91,"Huntington, Henry Edwards",68,3
"Milliken, Seth Mellen",92,"Huntington, Henry Edwards",68,2
"Mills, Darius Ogden",93,"Huntington, Henry Edwards",68,2
"Moore, William Henry",94,"Huntington, Henry Edwards",68,2
"Morgan, J. Pierpont",95,"Huntington, Henry Edwards",68,3
"Morgan, J. Pierpont, Jr.",96,"Huntington, Henry Edwards",68,2
"Nickerson, Samuel M.",97,"Huntington, Henry Edwards",68,1
"Obrig, Adolf",98,"Huntington, Henry Edwards",68,1
"Oliver, George Tener",99,"Huntington, Henry Edwards",68,1
"Oliver, Henry W.",100,"Huntington, Henry Edwards",68,3
"Peavey, Frank Hutchinson",101,"Huntington, Henry Edwards",68,2
"Penfold, Edmund",102,"Huntington, Henry Edwards",68,1
"Peters, Samuel T.",103,"Huntington, Henry Edwards",68,1
"Raynor, James A.",104,"Huntington, Henry Edwards",68,1
"Ream, Norman B.",105,"Huntington, Henry Edwards",68,3
"Reid, Daniel G.",106,"Huntington, Henry Edwards",68,2
"Reisinger, Hugo",107,"Huntington, Henry Edwards",68,1
"Riker, John Lawrence",108,"Huntington, Henry Edwards",68,2
"Roberts, Marshall O.",109,"Huntington, Henry Edwards",68,1
